mid,tie,w_poss,l_poss
Lokeren-Mechelen-December-26-2017-Belgian-First-Division-A,False,48,52
Zulte-Waregem-Charleroi-December-26-2017-Belgian-First-Division-A,False,69,31
Anderlecht-Gent-December-26-2017-Belgian-First-Division-A,False,57,43
Kortrijk-Standard-Liege-December-27-2017-Belgian-First-Division-A,False,55,45
Sint-Truiden-Antwerp-December-27-2017-Belgian-First-Division-A,False,36,64
Oostende-Genk-January-16-2018-Belgian-First-Division-A,False,40,60
Charleroi-Excel-Mouscron-January-19-2018-Belgian-First-Division-A,False,49,51
Standard-Liege-Eupen-January-20-2018-Belgian-First-Division-A,False,63,38
Oostende-Kortrijk-January-20-2018-Belgian-First-Division-A,False,44,56
Waasland-Beveren-Sint-Truiden-January-20-2018-Belgian-First-Division-A,False,50,50
Mechelen-Zulte-Waregem-January-20-2018-Belgian-First-Division-A,False,54,46
Antwerp-Club-Brugge-January-21-2018-Belgian-First-Division-A,True,30,70
Genk-Anderlecht-January-21-2018-Belgian-First-Division-A,False,60,40
Gent-Lokeren-January-21-2018-Belgian-First-Division-A,False,49,51
Zulte-Waregem-Standard-Liege-January-23-2018-Belgian-First-Division-A,False,43,57
Excel-Mouscron-Kortrijk-January-23-2018-Belgian-First-Division-A,False,55,45
Sint-Truiden-Mechelen-January-23-2018-Belgian-First-Division-A,False,49,51
Antwerp-Gent-January-24-2018-Belgian-First-Division-A,True,38,62
Lokeren-Genk-January-24-2018-Belgian-First-Division-A,False,46,54
Eupen-Charleroi-January-24-2018-Belgian-First-Division-A,False,39,61
Anderlecht-Waasland-Beveren-January-24-2018-Belgian-First-Division-A,True,64,36
Club-Brugge-Oostende-January-25-2018-Belgian-First-Division-A,False,55,45
Mechelen-Excel-Mouscron-January-26-2018-Belgian-First-Division-A,False,51,49
Charleroi-Antwerp-January-27-2018-Belgian-First-Division-A,True,64,36
Kortrijk-Eupen-January-27-2018-Belgian-First-Division-A,True,64,36
Waasland-Beveren-Zulte-Waregem-January-27-2018-Belgian-First-Division-A,True,48,53
Genk-Sint-Truiden-January-27-2018-Belgian-First-Division-A,True,57,43
Gent-Club-Brugge-January-28-2018-Belgian-First-Division-A,False,54,46
Standard-Liege-Anderlecht-January-28-2018-Belgian-First-Division-A,True,46,54
Oostende-Lokeren-January-28-2018-Belgian-First-Division-A,False,46,54
Antwerp-Waasland-Beveren-February-2-2018-Belgian-First-Division-A,False,52,48
Lokeren-Standard-Liege-February-3-2018-Belgian-First-Division-A,False,53,47
Eupen-Gent-February-3-2018-Belgian-First-Division-A,True,28,72
Sint-Truiden-Kortrijk-February-3-2018-Belgian-First-Division-A,False,49,51
Excel-Mouscron-Genk-February-3-2018-Belgian-First-Division-A,False,52,48
Anderlecht-Mechelen-February-4-2018-Belgian-First-Division-A,True,67,33
Club-Brugge-Charleroi-February-4-2018-Belgian-First-Division-A,True,67,33
Zulte-Waregem-Oostende-February-4-2018-Belgian-First-Division-A,True,58,42
Genk-Zulte-Waregem-February-9-2018-Belgian-First-Division-A,False,50,50
Oostende-Anderlecht-February-10-2018-Belgian-First-Division-A,False,30,70
Mechelen-Eupen-February-10-2018-Belgian-First-Division-A,False,51,49
Kortrijk-Antwerp-February-10-2018-Belgian-First-Division-A,False,58,42
Gent-Sint-Truiden-February-10-2018-Belgian-First-Division-A,False,67,33
Waasland-Beveren-Club-Brugge-February-11-2018-Belgian-First-Division-A,True,42,58
Standard-Liege-Excel-Mouscron-February-11-2018-Belgian-First-Division-A,False,57,43
Charleroi-Lokeren-February-11-2018-Belgian-First-Division-A,True,60,40
Sint-Truiden-Anderlecht-February-16-2018-Belgian-First-Division-A,False,34,66
Antwerp-Oostende-February-17-2018-Belgian-First-Division-A,True,57,43
Zulte-Waregem-Eupen-February-17-2018-Belgian-First-Division-A,False,52,48
Lokeren-Kortrijk-February-17-2018-Belgian-First-Division-A,False,51,49
Club-Brugge-Genk-February-17-2018-Belgian-First-Division-A,True,59,41
Gent-Mechelen-February-18-2018-Belgian-First-Division-A,True,70,30
Charleroi-Standard-Liege-February-18-2018-Belgian-First-Division-A,True,47,53
Excel-Mouscron-Waasland-Beveren-February-18-2018-Belgian-First-Division-A,True,44,56
Genk-Antwerp-February-23-2018-Belgian-First-Division-A,False,60,40
Mechelen-Charleroi-February-24-2018-Belgian-First-Division-A,True,56,44
Oostende-Sint-Truiden-February-24-2018-Belgian-First-Division-A,False,46,54
Eupen-Lokeren-February-24-2018-Belgian-First-Division-A,False,57,43
Waasland-Beveren-Gent-February-24-2018-Belgian-First-Division-A,False,62,38
Anderlecht-Excel-Mouscron-February-25-2018-Belgian-First-Division-A,False,61,39
Standard-Liege-Club-Brugge-February-25-2018-Belgian-First-Division-A,True,47,53
Kortrijk-Zulte-Waregem-February-25-2018-Belgian-First-Division-A,False,38,62
Standard-Liege-Mechelen-March-3-2018-Belgian-First-Division-A,False,59,41
Zulte-Waregem-Anderlecht-March-3-2018-Belgian-First-Division-A,False,50,50
Antwerp-Eupen-March-3-2018-Belgian-First-Division-A,False,44,56
Gent-Oostende-March-3-2018-Belgian-First-Division-A,False,31,69
Excel-Mouscron-Lokeren-March-3-2018-Belgian-First-Division-A,False,42,58
Waasland-Beveren-Genk-March-3-2018-Belgian-First-Division-A,False,49,51
Charleroi-Sint-Truiden-March-3-2018-Belgian-First-Division-A,True,58,42
Club-Brugge-Kortrijk-March-3-2018-Belgian-First-Division-A,False,67,33
Kortrijk-Charleroi-March-11-2018-Belgian-First-Division-A,False,49,51
Genk-Gent-March-11-2018-Belgian-First-Division-A,False,41,59
Lokeren-Zulte-Waregem-March-11-2018-Belgian-First-Division-A,False,39,61
Sint-Truiden-Club-Brugge-March-11-2018-Belgian-First-Division-A,False,55,45
Anderlecht-Antwerp-March-11-2018-Belgian-First-Division-A,False,50,50
Eupen-Excel-Mouscron-March-11-2018-Belgian-First-Division-A,False,54,46
Mechelen-Waasland-Beveren-March-11-2018-Belgian-First-Division-A,False,40,60
Oostende-Standard-Liege-March-11-2018-Belgian-First-Division-A,False,55,45
Standard-Liege-Charleroi-March-30-2018-Belgian-First-Division-A,False,56,44
Anderlecht-Gent-April-1-2018-Belgian-First-Division-A,False,43,57
Club-Brugge-Genk-April-2-2018-Belgian-First-Division-A,False,52,48
Charleroi-Anderlecht-April-6-2018-Belgian-First-Division-A,False,43,57
Genk-Standard-Liege-April-7-2018-Belgian-First-Division-A,False,56,44
Gent-Club-Brugge-April-8-2018-Belgian-First-Division-A,False,37,63
Charleroi-Genk-April-13-2018-Belgian-First-Division-A,True,36,64
Standard-Liege-Gent-April-14-2018-Belgian-First-Division-A,False,45,55
Anderlecht-Club-Brugge-April-15-2018-Belgian-First-Division-A,False,43,57
Gent-Genk-April-17-2018-Belgian-First-Division-A,True,48,52
Standard-Liege-Anderlecht-April-18-2018-Belgian-First-Division-A,False,46,54
Club-Brugge-Charleroi-April-19-2018-Belgian-First-Division-A,False,56,44
Genk-Anderlecht-April-21-2018-Belgian-First-Division-A,False,46,54
Club-Brugge-Standard-Liege-April-22-2018-Belgian-First-Division-A,True,59,41
Charleroi-Gent-April-22-2018-Belgian-First-Division-A,False,30,70
Genk-Club-Brugge-April-27-2018-Belgian-First-Division-A,True,46,54
Anderlecht-Charleroi-April-29-2018-Belgian-First-Division-A,False,63,37
Gent-Standard-Liege-April-29-2018-Belgian-First-Division-A,False,48,52
Gent-Charleroi-May-4-2018-Belgian-First-Division-A,False,37,63
Club-Brugge-Anderlecht-May-6-2018-Belgian-First-Division-A,False,44,56
Standard-Liege-Genk-May-6-2018-Belgian-First-Division-A,False,51,49
Anderlecht-Standard-Liege-May-10-2018-Belgian-First-Division-A,False,39,61
Charleroi-Club-Brugge-May-10-2018-Belgian-First-Division-A,False,61,39
Genk-Gent-May-10-2018-Belgian-First-Division-A,True,54,46
Standard-Liege-Club-Brugge-May-13-2018-Belgian-First-Division-A,True,58,42
Gent-Anderlecht-May-13-2018-Belgian-First-Division-A,False,44,56
Genk-Charleroi-May-13-2018-Belgian-First-Division-A,False,47,53
Anderlecht-Genk-May-20-2018-Belgian-First-Division-A,False,34,66
Charleroi-Standard-Liege-May-20-2018-Belgian-First-Division-A,True,47,53
Club-Brugge-Gent-May-20-2018-Belgian-First-Division-A,False,44,56
Standard-Liege-Gent-July-27-2018-Belgian-First-Division-A,False,43,57
Kortrijk-Anderlecht-July-28-2018-Belgian-First-Division-A,False,54,46
Sint-Truiden-Cercle-Brugge-July-28-2018-Belgian-First-Division-A,True,55,45
Zulte-Waregem-Waasland-Beveren-July-28-2018-Belgian-First-Division-A,True,61,39
Oostende-Excel-Mouscron-July-28-2018-Belgian-First-Division-A,False,52,48
Club-Brugge-Eupen-July-29-2018-Belgian-First-Division-A,False,51,49
Charleroi-Antwerp-July-29-2018-Belgian-First-Division-A,False,44,56
Lokeren-Genk-July-29-2018-Belgian-First-Division-A,False,64,36
Waasland-Beveren-Standard-Liege-August-3-2018-Belgian-First-Division-A,True,30,70
Eupen-Charleroi-August-4-2018-Belgian-First-Division-A,False,52,48
Antwerp-Kortrijk-August-4-2018-Belgian-First-Division-A,True,56,44
Cercle-Brugge-Lokeren-August-4-2018-Belgian-First-Division-A,False,47,53
Gent-Zulte-Waregem-August-4-2018-Belgian-First-Division-A,True,57,43
Anderlecht-Oostende-August-5-2018-Belgian-First-Division-A,False,67,33
Genk-Sint-Truiden-August-5-2018-Belgian-First-Division-A,True,53,47
Excel-Mouscron-Club-Brugge-August-5-2018-Belgian-First-Division-A,False,48,52
Club-Brugge-Kortrijk-August-10-2018-Belgian-First-Division-A,False,53,47
Standard-Liege-Cercle-Brugge-August-11-2018-Belgian-First-Division-A,True,68,32
Zulte-Waregem-Eupen-August-11-2018-Belgian-First-Division-A,False,57,43
Sint-Truiden-Lokeren-August-11-2018-Belgian-First-Division-A,True,55,45
Excel-Mouscron-Antwerp-August-11-2018-Belgian-First-Division-A,False,63,37
Oostende-Genk-August-12-2018-Belgian-First-Division-A,False,71,29
Charleroi-Anderlecht-August-12-2018-Belgian-First-Division-A,False,56,44
Gent-Waasland-Beveren-August-12-2018-Belgian-First-Division-A,False,68,32
Anderlecht-Excel-Mouscron-August-17-2018-Belgian-First-Division-A,False,63,37
Lokeren-Standard-Liege-August-18-2018-Belgian-First-Division-A,False,59,41
Waasland-Beveren-Sint-Truiden-August-18-2018-Belgian-First-Division-A,True,43,57
Cercle-Brugge-Zulte-Waregem-August-18-2018-Belgian-First-Division-A,False,38,62
Kortrijk-Oostende-August-18-2018-Belgian-First-Division-A,False,32,68
Antwerp-Club-Brugge-August-19-2018-Belgian-First-Division-A,True,41,59
Genk-Charleroi-August-19-2018-Belgian-First-Division-A,False,66,34
Eupen-Gent-August-19-2018-Belgian-First-Division-A,False,43,57
Oostende-Zulte-Waregem-August-24-2018-Belgian-First-Division-A,False,51,49
Standard-Liege-Sint-Truiden-August-25-2018-Belgian-First-Division-A,False,61,39
Excel-Mouscron-Eupen-August-25-2018-Belgian-First-Division-A,False,43,57
Antwerp-Cercle-Brugge-August-25-2018-Belgian-First-Division-A,False,42,58
Charleroi-Kortrijk-August-25-2018-Belgian-First-Division-A,False,47,53
Club-Brugge-Anderlecht-August-26-2018-Belgian-First-Division-A,False,46,54
Gent-Lokeren-August-26-2018-Belgian-First-Division-A,False,63,37
Genk-Waasland-Beveren-August-26-2018-Belgian-First-Division-A,False,60,40
Zulte-Waregem-Club-Brugge-August-31-2018-Belgian-First-Division-A,False,56,44
Eupen-Standard-Liege-September-1-2018-Belgian-First-Division-A,False,47,53
Lokeren-Waasland-Beveren-September-1-2018-Belgian-First-Division-A,False,63,37
Sint-Truiden-Oostende-September-1-2018-Belgian-First-Division-A,False,49,51
Charleroi-Excel-Mouscron-September-1-2018-Belgian-First-Division-A,False,47,53
Anderlecht-Antwerp-September-2-2018-Belgian-First-Division-A,True,59,41
Cercle-Brugge-Gent-September-2-2018-Belgian-First-Division-A,False,54,46
Kortrijk-Genk-September-2-2018-Belgian-First-Division-A,True,39,61
Club-Brugge-Lokeren-September-14-2018-Belgian-First-Division-A,False,71,29
Standard-Liege-Charleroi-September-15-2018-Belgian-First-Division-A,True,65,35
Oostende-Cercle-Brugge-September-15-2018-Belgian-First-Division-A,True,58,42
Waasland-Beveren-Eupen-September-15-2018-Belgian-First-Division-A,True,47,53
Genk-Anderlecht-September-15-2018-Belgian-First-Division-A,False,46,54
Excel-Mouscron-Kortrijk-September-16-2018-Belgian-First-Division-A,False,41,59
Antwerp-Zulte-Waregem-September-16-2018-Belgian-First-Division-A,False,64,36
Gent-Sint-Truiden-September-16-2018-Belgian-First-Division-A,False,36,64
Zulte-Waregem-Kortrijk-September-21-2018-Belgian-First-Division-A,False,53,47
Waasland-Beveren-Charleroi-September-22-2018-Belgian-First-Division-A,True,55,45
Eupen-Oostende-September-22-2018-Belgian-First-Division-A,False,39,61
Lokeren-Excel-Mouscron-September-22-2018-Belgian-First-Division-A,True,39,61
Sint-Truiden-Antwerp-September-22-2018-Belgian-First-Division-A,False,52,48
Gent-Club-Brugge-September-23-2018-Belgian-First-Division-A,False,43,57
Anderlecht-Standard-Liege-September-23-2018-Belgian-First-Division-A,False,60,40
Cercle-Brugge-Genk-September-23-2018-Belgian-First-Division-A,False,69,31
Kortrijk-Eupen-September-28-2018-Belgian-First-Division-A,False,33,67
Genk-Zulte-Waregem-September-29-2018-Belgian-First-Division-A,False,74,26
Excel-Mouscron-Waasland-Beveren-September-29-2018-Belgian-First-Division-A,False,27,73
Charleroi-Lokeren-September-29-2018-Belgian-First-Division-A,False,50,50
Club-Brugge-Cercle-Brugge-September-29-2018-Belgian-First-Division-A,False,62,38
Anderlecht-Sint-Truiden-September-30-2018-Belgian-First-Division-A,True,66,34
Oostende-Standard-Liege-September-30-2018-Belgian-First-Division-A,False,62,38
Antwerp-Gent-September-30-2018-Belgian-First-Division-A,True,46,54
Cercle-Brugge-Charleroi-October-5-2018-Belgian-First-Division-A,False,46,54
Eupen-Antwerp-October-6-2018-Belgian-First-Division-A,False,52,48
Lokeren-Kortrijk-October-6-2018-Belgian-First-Division-A,False,56,44
Sint-Truiden-Excel-Mouscron-October-6-2018-Belgian-First-Division-A,False,60,40
Waasland-Beveren-Oostende-October-6-2018-Belgian-First-Division-A,True,55,45
Zulte-Waregem-Anderlecht-October-7-2018-Belgian-First-Division-A,False,58,42
Standard-Liege-Club-Brugge-October-7-2018-Belgian-First-Division-A,False,51,49
Gent-Genk-October-7-2018-Belgian-First-Division-A,False,65,35
Club-Brugge-Waasland-Beveren-October-19-2018-Belgian-First-Division-A,True,72,28
Excel-Mouscron-Standard-Liege-October-20-2018-Belgian-First-Division-A,True,49,51
Antwerp-Lokeren-October-20-2018-Belgian-First-Division-A,False,51,49
Kortrijk-Sint-Truiden-October-20-2018-Belgian-First-Division-A,False,54,46
Genk-Eupen-October-20-2018-Belgian-First-Division-A,False,60,40
Anderlecht-Cercle-Brugge-October-21-2018-Belgian-First-Division-A,False,63,37
Oostende-Gent-October-21-2018-Belgian-First-Division-A,False,61,39
Charleroi-Zulte-Waregem-October-21-2018-Belgian-First-Division-A,False,42,58
