mid,tie,w_poss,l_poss
Washington-Spirit-Racing-Louisville-October-9-2021-NWSL,False,58,42
OL-Reign-Chicago-Red-Stars-October-10-2021-NWSL,False,61,39
Kansas-City-Portland-Thorns-FC-October-10-2021-NWSL,True,45,55
Houston-Dash-North-Carolina-Courage-October-10-2021-NWSL,False,45,55
North-Carolina-Courage-Washington-Spirit-October-13-2021-NWSL,False,47,53
Kansas-City-Houston-Dash-October-13-2021-NWSL,False,48,52
Chicago-Red-Stars-Orlando-Pride-October-13-2021-NWSL,False,43,57
Portland-Thorns-FC-OL-Reign-October-13-2021-NWSL,True,47,53
Racing-Louisville-Orlando-Pride-October-16-2021-NWSL,False,43,57
North-Carolina-Courage-Gotham-FC-October-17-2021-NWSL,False,50,50
Houston-Dash-Portland-Thorns-FC-October-17-2021-NWSL,False,48,52
Chicago-Red-Stars-Kansas-City-October-16-2021-NWSL,False,44,56
OL-Reign-Washington-Spirit-October-16-2021-NWSL,False,43,57
Kansas-City-Gotham-FC-October-22-2021-NWSL,True,50,50
Racing-Louisville-Gotham-FC-October-28-2021-NWSL,True,45,55
Orlando-Pride-Chicago-Red-Stars-October-29-2021-NWSL,False,43,57
Washington-Spirit-Houston-Dash-October-31-2021-NWSL,False,53,47
Gotham-FC-Racing-Louisville-October-31-2021-NWSL,True,62,38
Portland-Thorns-FC-North-Carolina-Courage-October-30-2021-NWSL,True,49,51
Kansas-City-OL-Reign-October-30-2021-NWSL,False,54,46
Chicago-Red-Stars-Gotham-FC-November-7-2021-NWSL,False,41,59
Washington-Spirit-North-Carolina-Courage-November-7-2021-NWSL,False,46,54
OL-Reign-Washington-Spirit-November-14-2021-NWSL,False,47,53
Portland-Thorns-FC-Chicago-Red-Stars-November-14-2021-NWSL,False,39,61
Washington-Spirit-Chicago-Red-Stars-November-20-2021-NWSL,False,54,46
Angel-City-FC-North-Carolina-Courage-April-29-2022-NWSL,False,40,60
Portland-Thorns-FC-Kansas-City-Current-April-30-2022-NWSL,False,56,44
Washington-Spirit-OL-Reign-May-1-2022-NWSL,False,47,53
Houston-Dash-San-Diego-Wave-May-1-2022-NWSL,False,49,51
Chicago-Red-Stars-Racing-Louisville-April-30-2022-NWSL,False,40,60
Orlando-Pride-Gotham-FC-May-1-2022-NWSL,False,50,50
OL-Reign-Racing-Louisville-May-8-2022-NWSL,True,51,49
Kansas-City-Current-Houston-Dash-May-8-2022-NWSL,False,41,59
San-Diego-Wave-Gotham-FC-May-7-2022-NWSL,False,54,46
Angel-City-FC-Orlando-Pride-May-8-2022-NWSL,False,52,48
Orlando-Pride-Kansas-City-Current-May-14-2022-NWSL,True,47,53
Portland-Thorns-FC-OL-Reign-May-13-2022-NWSL,True,48,52
San-Diego-Wave-Chicago-Red-Stars-May-15-2022-NWSL,False,49,51
Washington-Spirit-Angel-City-FC-May-15-2022-NWSL,False,49,51
Racing-Louisville-Houston-Dash-May-14-2022-NWSL,True,61,39
North-Carolina-Courage-Orlando-Pride-May-18-2022-NWSL,False,45,55
Racing-Louisville-San-Diego-Wave-May-18-2022-NWSL,False,50,50
Portland-Thorns-FC-Washington-Spirit-May-18-2022-NWSL,True,48,52
Portland-Thorns-FC-Houston-Dash-May-21-2022-NWSL,False,40,60
North-Carolina-Courage-San-Diego-Wave-May-22-2022-NWSL,False,44,56
OL-Reign-Washington-Spirit-May-22-2022-NWSL,True,52,48
Gotham-FC-Racing-Louisville-May-22-2022-NWSL,False,49,51
Orlando-Pride-Chicago-Red-Stars-May-22-2022-NWSL,False,55,45
Angel-City-FC-Kansas-City-Current-May-21-2022-NWSL,False,55,45
OL-Reign-Kansas-City-Current-May-25-2022-NWSL,False,56,44
Orlando-Pride-Washington-Spirit-May-27-2022-NWSL,True,52,48
OL-Reign-San-Diego-Wave-May-29-2022-NWSL,False,45,55
Houston-Dash-North-Carolina-Courage-May-29-2022-NWSL,True,42,58
Chicago-Red-Stars-Portland-Thorns-FC-May-28-2022-NWSL,True,50,50
Kansas-City-Current-Racing-Louisville-May-30-2022-NWSL,False,39,61
Angel-City-FC-Gotham-FC-May-29-2022-NWSL,False,46,54
Washington-Spirit-Chicago-Red-Stars-June-1-2022-NWSL,True,54,46
Chicago-Red-Stars-OL-Reign-June-4-2022-NWSL,False,47,53
