mid,tie,w_poss,l_poss
Sporting-CP-Feirense-September-1-2018-Primeira-Liga,False,60,40
Rio-Ave-Portimonense-September-2-2018-Primeira-Liga,False,58,42
Aves-Maritimo-September-2-2018-Primeira-Liga,False,45,55
Nacional-Benfica-September-2-2018-Primeira-Liga,False,47,53
Porto-Moreirense-September-2-2018-Primeira-Liga,False,52,48
Boavista-Chaves-September-21-2018-Primeira-Liga,False,32,68
Santa-Clara-Rio-Ave-September-22-2018-Primeira-Liga,False,58,42
Maritimo-Belenenses-SAD-September-22-2018-Primeira-Liga,True,45,55
Vitoria-Setubal-Porto-September-22-2018-Primeira-Liga,False,62,38
Feirense-Nacional-September-23-2018-Primeira-Liga,True,52,48
Tondela-Moreirense-September-23-2018-Primeira-Liga,False,36,64
Benfica-Aves-September-23-2018-Primeira-Liga,False,72,28
Portimonense-Vitoria-Guimaraes-September-23-2018-Primeira-Liga,False,41,59
Braga-Sporting-CP-September-24-2018-Primeira-Liga,False,47,53
Chaves-Benfica-September-27-2018-Primeira-Liga,True,46,54
Porto-Tondela-September-28-2018-Primeira-Liga,False,68,32
Moreirense-Feirense-September-29-2018-Primeira-Liga,False,56,44
Rio-Ave-Boavista-September-29-2018-Primeira-Liga,False,67,33
Sporting-CP-Maritimo-September-29-2018-Primeira-Liga,False,48,52
Nacional-Santa-Clara-September-30-2018-Primeira-Liga,False,36,64
Vitoria-Guimaraes-Vitoria-Setubal-September-30-2018-Primeira-Liga,True,60,40
Belenenses-SAD-Braga-September-30-2018-Primeira-Liga,False,45,55
Aves-Portimonense-October-1-2018-Primeira-Liga,False,37,63
Tondela-Nacional-October-5-2018-Primeira-Liga,True,50,50
Santa-Clara-Chaves-October-5-2018-Primeira-Liga,False,43,57
Feirense-Belenenses-SAD-October-5-2018-Primeira-Liga,True,50,50
Vitoria-Setubal-Moreirense-October-6-2018-Primeira-Liga,False,53,47
Maritimo-Vitoria-Guimaraes-October-6-2018-Primeira-Liga,False,45,55
Braga-Rio-Ave-October-6-2018-Primeira-Liga,True,44,56
Boavista-Aves-October-7-2018-Primeira-Liga,False,53,47
Benfica-Porto-October-7-2018-Primeira-Liga,False,52,48
Portimonense-Sporting-CP-October-7-2018-Primeira-Liga,False,44,56
Nacional-Portimonense-October-26-2018-Primeira-Liga,False,43,57
Vitoria-Guimaraes-Braga-October-26-2018-Primeira-Liga,True,43,57
Aves-Santa-Clara-October-27-2018-Primeira-Liga,False,44,56
Rio-Ave-Chaves-October-27-2018-Primeira-Liga,False,50,50
Belenenses-SAD-Benfica-October-27-2018-Primeira-Liga,False,36,64
Moreirense-Maritimo-October-28-2018-Primeira-Liga,False,48,52
Tondela-Vitoria-Setubal-October-28-2018-Primeira-Liga,False,38,62
Porto-Feirense-October-28-2018-Primeira-Liga,False,60,40
Sporting-CP-Boavista-October-28-2018-Primeira-Liga,False,62,38
Benfica-Moreirense-November-2-2018-Primeira-Liga,False,33,67
Portimonense-Belenenses-SAD-November-3-2018-Primeira-Liga,True,37,63
Maritimo-Porto-November-3-2018-Primeira-Liga,False,69,31
Boavista-Vitoria-Guimaraes-November-3-2018-Primeira-Liga,True,39,61
Feirense-Tondela-November-4-2018-Primeira-Liga,False,35,65
Santa-Clara-Sporting-CP-November-4-2018-Primeira-Liga,False,67,33
Braga-Vitoria-Setubal-November-4-2018-Primeira-Liga,False,60,40
Rio-Ave-Nacional-November-5-2018-Primeira-Liga,True,62,38
Chaves-Aves-November-5-2018-Primeira-Liga,False,35,65
Moreirense-Portimonense-November-9-2018-Primeira-Liga,False,45,55
Vitoria-Setubal-Feirense-November-9-2018-Primeira-Liga,False,46,54
Aves-Rio-Ave-November-10-2018-Primeira-Liga,False,50,50
Belenenses-SAD-Boavista-November-10-2018-Primeira-Liga,True,64,36
Nacional-Maritimo-November-10-2018-Primeira-Liga,False,56,44
Porto-Braga-November-10-2018-Primeira-Liga,False,60,40
Vitoria-Guimaraes-Santa-Clara-November-11-2018-Primeira-Liga,False,58,42
