mid,tie,w_poss,l_poss
Go-Ahead-Eagles-ADO-Den-Haag-February-11-2017-Eredivisie,False,54,46
Vitesse-Willem-II-February-11-2017-Eredivisie,False,37,63
Excelsior-Twente-February-12-2017-Eredivisie,True,36,64
Heerenveen-AZ-Alkmaar-February-12-2017-Eredivisie,False,51,49
Ajax-Sparta-Rotterdam-February-12-2017-Eredivisie,False,77,23
PSV-Eindhoven-Utrecht-February-12-2017-Eredivisie,False,55,45
Roda-JC-Kerkrade-Go-Ahead-Eagles-February-17-2017-Eredivisie,False,44,56
Twente-Heerenveen-February-18-2017-Eredivisie,False,43,58
Heracles-Almelo-Excelsior-February-18-2017-Eredivisie,False,60,40
PSV-Eindhoven-NEC-Nijmegen-February-18-2017-Eredivisie,False,64,37
Utrecht-Zwolle-February-18-2017-Eredivisie,False,59,41
Willem-II-AZ-Alkmaar-February-19-2017-Eredivisie,True,45,55
Sparta-Rotterdam-Groningen-February-19-2017-Eredivisie,True,54,46
Vitesse-Ajax-February-19-2017-Eredivisie,False,54,46
ADO-Den-Haag-Feyenoord-February-19-2017-Eredivisie,False,64,36
ADO-Den-Haag-Twente-February-24-2017-Eredivisie,True,36,64
Groningen-Utrecht-February-25-2017-Eredivisie,False,50,50
Excelsior-Willem-II-February-25-2017-Eredivisie,False,43,57
NEC-Nijmegen-Sparta-Rotterdam-February-25-2017-Eredivisie,False,40,60
Heerenveen-Roda-JC-Kerkrade-February-25-2017-Eredivisie,False,74,27
Go-Ahead-Eagles-Vitesse-February-26-2017-Eredivisie,False,48,52
Feyenoord-PSV-Eindhoven-February-26-2017-Eredivisie,False,44,56
AZ-Alkmaar-Zwolle-February-26-2017-Eredivisie,True,70,30
Ajax-Heracles-Almelo-February-26-2017-Eredivisie,False,64,36
Heerenveen-Go-Ahead-Eagles-March-3-2017-Eredivisie,True,61,39
Twente-Willem-II-March-4-2017-Eredivisie,False,51,49
PSV-Eindhoven-Roda-JC-Kerkrade-March-4-2017-Eredivisie,False,68,32
