mid,tie,w_poss,l_poss
Sport-Recife-Athletico-Paranaense-November-22-2015-Serie-A,True,53,47
Coritiba-Santos-November-22-2015-Serie-A,False,43,57
Fluminense-Avai-November-22-2015-Serie-A,False,55,45
Sao-Paulo-Figueirense-November-28-2015-Serie-A,False,66,34
Fluminense-Internacional-November-28-2015-Serie-A,True,47,53
Avai-Ponte-Preta-November-28-2015-Serie-A,False,46,54
Sport-Recife-Corinthians-November-29-2015-Serie-A,False,51,49
Cruzeiro-Joinville-November-29-2015-Serie-A,False,60,40
Gremio-Atletico-Mineiro-November-29-2015-Serie-A,False,60,40
Chapecoense-Goias-November-29-2015-Serie-A,False,42,58
Palmeiras-Coritiba-November-29-2015-Serie-A,False,40,60
Vasco-da-Gama-Santos-November-29-2015-Serie-A,False,48,52
Athletico-Paranaense-Flamengo-November-29-2015-Serie-A,False,46,54
Flamengo-Palmeiras-December-6-2015-Serie-A,False,42,58
Coritiba-Vasco-da-Gama-December-6-2015-Serie-A,True,51,49
Ponte-Preta-Sport-Recife-December-6-2015-Serie-A,False,49,51
Corinthians-Avai-December-6-2015-Serie-A,True,68,32
Joinville-Gremio-December-6-2015-Serie-A,False,48,52
Internacional-Cruzeiro-December-6-2015-Serie-A,False,49,51
Atletico-Mineiro-Chapecoense-December-6-2015-Serie-A,False,56,44
Goias-Sao-Paulo-December-6-2015-Serie-A,False,57,43
Figueirense-Fluminense-December-6-2015-Serie-A,False,44,56
Santos-Athletico-Paranaense-December-6-2015-Serie-A,False,49,51
Flamengo-Sport-Recife-May-14-2016-Serie-A,False,56,44
Palmeiras-Athletico-Paranaense-May-14-2016-Serie-A,False,65,35
Atletico-Mineiro-Santos-May-14-2016-Serie-A,False,41,59
Santa-Cruz-Vitoria-May-15-2016-Serie-A,False,38,62
Botafogo-RJ-Sao-Paulo-May-15-2016-Serie-A,False,33,67
Figueirense-Ponte-Preta-May-15-2016-Serie-A,True,53,47
America-MG-Fluminense-May-15-2016-Serie-A,False,60,40
Corinthians-Gremio-May-15-2016-Serie-A,True,60,40
Internacional-Chapecoense-May-15-2016-Serie-A,True,69,31
Coritiba-Cruzeiro-May-14-2016-Serie-A,False,51,50
Ponte-Preta-Palmeiras-May-21-2016-Serie-A,False,35,65
Fluminense-Santa-Cruz-May-21-2016-Serie-A,True,57,43
Athletico-Paranaense-Atletico-Mineiro-May-22-2016-Serie-A,True,43,57
Santos-Coritiba-May-22-2016-Serie-A,False,58,42
Gremio-Flamengo-May-22-2016-Serie-A,False,45,56
Sao-Paulo-Internacional-May-22-2016-Serie-A,False,46,54
Vitoria-Corinthians-May-22-2016-Serie-A,False,34,66
Chapecoense-America-MG-May-22-2016-Serie-A,False,61,39
Sport-Recife-Botafogo-RJ-May-22-2016-Serie-A,True,56,44
Cruzeiro-Figueirense-May-21-2016-Serie-A,True,70,30
Botafogo-RJ-Athletico-Paranaense-May-25-2016-Serie-A,False,35,66
Figueirense-Santos-May-25-2016-Serie-A,True,46,54
Corinthians-Ponte-Preta-May-26-2016-Serie-A,False,58,42
Internacional-Sport-Recife-May-26-2016-Serie-A,False,51,49
America-MG-Vitoria-May-25-2016-Serie-A,True,54,47
Flamengo-Chapecoense-May-25-2016-Serie-A,True,62,38
Palmeiras-Fluminense-May-25-2016-Serie-A,False,52,48
Santa-Cruz-Cruzeiro-May-25-2016-Serie-A,False,35,65
Coritiba-Sao-Paulo-May-25-2016-Serie-A,True,51,49
Atletico-Mineiro-Gremio-May-26-2016-Serie-A,False,45,55
Cruzeiro-America-MG-May-28-2016-Serie-A,True,66,34
Athletico-Paranaense-Figueirense-May-28-2016-Serie-A,False,48,52
Ponte-Preta-Flamengo-May-29-2016-Serie-A,False,39,61
Sport-Recife-Corinthians-May-29-2016-Serie-A,False,45,56
Fluminense-Botafogo-RJ-May-29-2016-Serie-A,False,45,55
Vitoria-Atletico-Mineiro-May-29-2016-Serie-A,True,44,56
Sao-Paulo-Palmeiras-May-29-2016-Serie-A,False,46,54
Santos-Internacional-May-29-2016-Serie-A,False,50,50
Gremio-Coritiba-May-29-2016-Serie-A,False,55,45
Chapecoense-Santa-Cruz-May-28-2016-Serie-A,True,65,35
Internacional-Athletico-Paranaense-June-1-2016-Serie-A,False,49,52
America-MG-Ponte-Preta-June-2-2016-Serie-A,False,45,55
