mid,tie,w_poss,l_poss
Cremonese-Crotone-September-21-2019-Serie-B,False,38,62
Benevento-Cosenza-September-21-2019-Serie-B,False,52,48
Livorno-Pordenone-September-21-2019-Serie-B,False,52,48
Empoli-Cittadella-September-21-2019-Serie-B,False,50,50
Chievo-Pisa-September-21-2019-Serie-B,True,64,36
Trapani-Salernitana-September-22-2019-Serie-B,False,37,63
Ascoli-Spezia-September-24-2019-Serie-B,False,50,50
Perugia-Frosinone-September-24-2019-Serie-B,False,43,57
Cosenza-Livorno-September-24-2019-Serie-B,True,56,44
Cittadella-Pescara-September-24-2019-Serie-B,False,40,60
Pisa-Empoli-September-24-2019-Serie-B,False,65,35
Crotone-Juve-Stabia-September-24-2019-Serie-B,False,71,29
Virtus-Entella-Venezia-September-24-2019-Serie-B,False,44,56
Pordenone-Benevento-September-24-2019-Serie-B,True,46,54
Trapani-Cremonese-September-25-2019-Serie-B,True,57,43
Salernitana-Chievo-September-25-2019-Serie-B,True,63,37
Pescara-Crotone-September-27-2019-Serie-B,False,62,38
Venezia-Pisa-September-28-2019-Serie-B,True,62,38
Juve-Stabia-Cittadella-September-28-2019-Serie-B,False,54,46
Frosinone-Cosenza-September-28-2019-Serie-B,True,65,35
Empoli-Perugia-September-28-2019-Serie-B,False,47,53
Chievo-Pordenone-September-29-2019-Serie-B,True,74,26
Spezia-Trapani-September-29-2019-Serie-B,False,35,65
Benevento-Virtus-Entella-September-29-2019-Serie-B,True,50,50
Livorno-Salernitana-September-29-2019-Serie-B,False,49,51
Cremonese-Ascoli-September-30-2019-Serie-B,False,38,62
Perugia-Pisa-October-4-2019-Serie-B,False,51,49
Crotone-Virtus-Entella-October-5-2019-Serie-B,False,65,35
Pordenone-Empoli-October-5-2019-Serie-B,False,47,53
Cosenza-Venezia-October-5-2019-Serie-B,True,34,66
Livorno-Chievo-October-5-2019-Serie-B,False,48,52
Spezia-Benevento-October-5-2019-Serie-B,False,51,49
Trapani-Juve-Stabia-October-5-2019-Serie-B,False,56,44
Salernitana-Frosinone-October-6-2019-Serie-B,True,52,48
Cremonese-Cittadella-October-6-2019-Serie-B,False,58,42
Ascoli-Pescara-October-6-2019-Serie-B,False,45,55
Cittadella-Cosenza-October-18-2019-Serie-B,False,54,46
Juve-Stabia-Pordenone-October-19-2019-Serie-B,False,43,57
Venezia-Salernitana-October-19-2019-Serie-B,False,47,53
